1,2,3,4,5,6,7,8,9,label
vajicka,stul,syr,chleba na vrchu,maslo,chleba ve spodu,none,none,none,0
podlaha,papricka,none,none,none,none,none,none,none,0
podlaha,stul,chleba ve spodu,maslo,syr,none,none,none,none,1
podlaha,stul,chleba ve spodu,maslo,vajicka,none,none,none,none,1
podlaha,stul,chleba ve spodu,syr,papricka,chleba na vrchu,none,none,none,1
podlaha,stul,chleba ve spodu,papricka,chleba na vrchu,none,none,none,none,1
maslo,syr,sunka,podlaha,none,none,none,none,none,0
podlaha,none,none,none,none,none,none,none,none,0
chleba na vrchu,vajicka,papricka,maslo,sunka,stul,none,none,none,0
sunka,syr,papricka,stul,vajicka,none,none,none,none,0
podlaha,stul,chleba ve spodu,syr,chleba na vrchu,none,none,none,none,1
chleba na vrchu,stul,syr,maslo,vajicka,none,none,none,none,0
podlaha,stul,chleba ve spodu,chleba na vrchu,none,none,none,none,none,1
podlaha,stul,chleba ve spodu,maslo,vajicka,papricka,none,none,none,1
podlaha,stul,chleba ve spodu,maslo,vajicka,none,none,none,none,1
papricka,syr,chleba ve spodu,podlaha,none,none,none,none,none,0
chleba ve spodu,papricka,chleba na vrchu,podlaha,syr,none,none,none,none,0
vajicka,stul,sunka,none,none,none,none,none,none,0
chleba na vrchu,maslo,papricka,podlaha,vajicka,none,none,none,none,0
podlaha,stul,chleba ve spodu,maslo,none,none,none,none,none,1
podlaha,stul,chleba ve spodu,maslo,vajicka,none,none,none,none,1
chleba na vrchu,none,none,none,none,none,none,none,none,0
maslo,vajicka,none,none,none,none,none,none,none,0
chleba na vrchu,vajicka,maslo,syr,none,none,none,none,none,0
sunka,chleba na vrchu,podlaha,papricka,none,none,none,none,none,0
chleba na vrchu,papricka,chleba ve spodu,none,none,none,none,none,none,0
stul,chleba ve spodu,syr,podlaha,vajicka,chleba na vrchu,papricka,none,none,0
maslo,stul,podlaha,none,none,none,none,none,none,0
podlaha,stul,chleba ve spodu,maslo,sunka,chleba na vrchu,none,none,none,1
podlaha,stul,chleba ve spodu,maslo,none,none,none,none,none,1
podlaha,stul,chleba ve spodu,sunka,chleba na vrchu,none,none,none,none,1
maslo,none,none,none,none,none,none,none,none,0
podlaha,stul,chleba ve spodu,none,none,none,none,none,none,1
sunka,podlaha,maslo,none,none,none,none,none,none,0
podlaha,stul,chleba ve spodu,maslo,sunka,none,none,none,none,1
podlaha,stul,chleba ve spodu,maslo,vajicka,none,none,none,none,1
maslo,sunka,vajicka,none,none,none,none,none,none,0
podlaha,stul,chleba ve spodu,syr,none,none,none,none,none,1
papricka,none,none,none,none,none,none,none,none,0
podlaha,stul,chleba ve spodu,sunka,syr,none,none,none,none,1
chleba na vrchu,sunka,chleba ve spodu,none,none,none,none,none,none,0
sunka,chleba ve spodu,podlaha,papricka,none,none,none,none,none,0
papricka,stul,podlaha,vajicka,maslo,none,none,none,none,0
podlaha,stul,chleba ve spodu,none,none,none,none,none,none,1
podlaha,stul,chleba ve spodu,maslo,sunka,none,none,none,none,1
podlaha,maslo,syr,none,none,none,none,none,none,0
podlaha,stul,chleba ve spodu,none,none,none,none,none,none,1
podlaha,chleba ve spodu,none,none,none,none,none,none,none,0
podlaha,stul,chleba ve spodu,maslo,sunka,none,none,none,none,1
sunka,podlaha,vajicka,chleba na vrchu,none,none,none,none,none,0
podlaha,stul,chleba ve spodu,sunka,papricka,chleba na vrchu,none,none,none,1
podlaha,stul,chleba ve spodu,maslo,syr,none,none,none,none,1
podlaha,stul,chleba ve spodu,maslo,vajicka,none,none,none,none,1
podlaha,stul,chleba ve spodu,maslo,none,none,none,none,none,1
podlaha,stul,chleba ve spodu,maslo,vajicka,none,none,none,none,1
podlaha,none,none,none,none,none,none,none,none,0
podlaha,stul,chleba ve spodu,maslo,syr,papricka,none,none,none,1
papricka,maslo,syr,sunka,stul,podlaha,none,none,none,0
chleba na vrchu,papricka,maslo,vajicka,none,none,none,none,none,0
podlaha,stul,chleba ve spodu,maslo,vajicka,papricka,none,none,none,1
podlaha,stul,chleba ve spodu,maslo,vajicka,none,none,none,none,1
podlaha,stul,chleba ve spodu,chleba na vrchu,none,none,none,none,none,1
maslo,none,none,none,none,none,none,none,none,0
chleba ve spodu,vajicka,sunka,chleba na vrchu,maslo,papricka,none,none,none,0
vajicka,none,none,none,none,none,none,none,none,0
chleba na vrchu,stul,papricka,maslo,none,none,none,none,none,0
syr,maslo,stul,papricka,sunka,podlaha,none,none,none,0
podlaha,stul,chleba ve spodu,none,none,none,none,none,none,1
sunka,papricka,stul,chleba na vrchu,syr,vajicka,chleba ve spodu,none,none,0
podlaha,stul,chleba ve spodu,sunka,none,none,none,none,none,1
sunka,vajicka,chleba na vrchu,podlaha,maslo,none,none,none,none,0
podlaha,stul,chleba ve spodu,maslo,syr,none,none,none,none,1
syr,none,none,none,none,none,none,none,none,0
podlaha,stul,chleba ve spodu,maslo,syr,papricka,chleba na vrchu,none,none,1
podlaha,stul,chleba ve spodu,maslo,sunka,none,none,none,none,1
podlaha,stul,chleba ve spodu,maslo,vajicka,none,none,none,none,1
podlaha,stul,chleba ve spodu,none,none,none,none,none,none,1
podlaha,stul,chleba ve spodu,syr,none,none,none,none,none,1
stul,none,none,none,none,none,none,none,none,0
podlaha,chleba ve spodu,stul,sunka,none,none,none,none,none,0
sunka,papricka,syr,podlaha,chleba ve spodu,maslo,none,none,none,0
podlaha,stul,chleba ve spodu,chleba na vrchu,none,none,none,none,none,1
stul,vajicka,chleba ve spodu,chleba na vrchu,none,none,none,none,none,0
podlaha,stul,chleba ve spodu,maslo,sunka,syr,none,none,none,1
podlaha,stul,chleba ve spodu,maslo,sunka,papricka,chleba na vrchu,none,none,1
sunka,chleba na vrchu,chleba ve spodu,podlaha,none,none,none,none,none,0
podlaha,stul,chleba ve spodu,maslo,none,none,none,none,none,1
podlaha,stul,chleba ve spodu,maslo,sunka,none,none,none,none,1
syr,sunka,none,none,none,none,none,none,none,0
sunka,papricka,none,none,none,none,none,none,none,0
podlaha,chleba ve spodu,chleba na vrchu,none,none,none,none,none,none,0
sunka,chleba na vrchu,chleba ve spodu,syr,none,none,none,none,none,0
podlaha,stul,chleba ve spodu,chleba na vrchu,none,none,none,none,none,1
chleba na vrchu,maslo,sunka,podlaha,none,none,none,none,none,0
papricka,stul,none,none,none,none,none,none,none,0
podlaha,vajicka,maslo,syr,chleba na vrchu,none,none,none,none,0
podlaha,stul,chleba ve spodu,none,none,none,none,none,none,1
podlaha,stul,chleba ve spodu,maslo,none,none,none,none,none,1
chleba ve spodu,none,none,none,none,none,none,none,none,0
podlaha,stul,chleba ve spodu,chleba na vrchu,none,none,none,none,none,1
podlaha,stul,chleba ve spodu,maslo,papricka,none,none,none,none,1
vajicka,podlaha,chleba ve spodu,none,none,none,none,none,none,0
sunka,vajicka,podlaha,maslo,stul,syr,chleba na vrchu,none,none,0
stul,none,none,none,none,none,none,none,none,0
podlaha,stul,chleba ve spodu,maslo,none,none,none,none,none,1
podlaha,stul,chleba ve spodu,none,none,none,none,none,none,1
podlaha,stul,chleba ve spodu,syr,chleba na vrchu,none,none,none,none,1
maslo,chleba ve spodu,papricka,none,none,none,none,none,none,0
syr,vajicka,maslo,stul,none,none,none,none,none,0
maslo,papricka,stul,chleba na vrchu,none,none,none,none,none,0
maslo,podlaha,chleba na vrchu,stul,none,none,none,none,none,0
podlaha,stul,chleba ve spodu,maslo,sunka,none,none,none,none,1
podlaha,stul,chleba ve spodu,maslo,syr,none,none,none,none,1
sunka,maslo,papricka,stul,none,none,none,none,none,0
podlaha,papricka,stul,chleba na vrchu,syr,none,none,none,none,0
podlaha,chleba ve spodu,vajicka,chleba na vrchu,none,none,none,none,none,0
syr,chleba ve spodu,sunka,none,none,none,none,none,none,0
podlaha,stul,chleba ve spodu,maslo,papricka,chleba na vrchu,none,none,none,1
chleba ve spodu,sunka,none,none,none,none,none,none,none,0
podlaha,stul,chleba ve spodu,maslo,vajicka,papricka,chleba na vrchu,none,none,1
podlaha,stul,chleba ve spodu,maslo,sunka,none,none,none,none,1
chleba ve spodu,chleba na vrchu,none,none,none,none,none,none,none,0
podlaha,stul,chleba ve spodu,maslo,vajicka,none,none,none,none,1
sunka,none,none,none,none,none,none,none,none,0
chleba ve spodu,chleba na vrchu,sunka,none,none,none,none,none,none,0
stul,papricka,chleba na vrchu,syr,none,none,none,none,none,0
podlaha,stul,chleba ve spodu,maslo,vajicka,papricka,none,none,none,1
podlaha,stul,chleba ve spodu,maslo,none,none,none,none,none,1
podlaha,stul,chleba ve spodu,maslo,vajicka,papricka,chleba na vrchu,none,none,1
sunka,vajicka,none,none,none,none,none,none,none,0
papricka,vajicka,none,none,none,none,none,none,none,0
podlaha,stul,chleba ve spodu,maslo,none,none,none,none,none,1
papricka,stul,vajicka,syr,podlaha,maslo,none,none,none,0
chleba na vrchu,vajicka,chleba ve spodu,maslo,none,none,none,none,none,0
podlaha,stul,chleba ve spodu,maslo,sunka,syr,none,none,none,1
maslo,none,none,none,none,none,none,none,none,0
podlaha,stul,chleba ve spodu,maslo,none,none,none,none,none,1
sunka,papricka,chleba ve spodu,stul,maslo,none,none,none,none,0
podlaha,stul,chleba ve spodu,maslo,sunka,syr,none,none,none,1
papricka,syr,none,none,none,none,none,none,none,0
podlaha,stul,chleba ve spodu,papricka,chleba na vrchu,none,none,none,none,1
podlaha,stul,chleba ve spodu,maslo,syr,none,none,none,none,1
papricka,chleba ve spodu,maslo,vajicka,stul,none,none,none,none,0
podlaha,stul,chleba ve spodu,maslo,none,none,none,none,none,1
podlaha,chleba ve spodu,none,none,none,none,none,none,none,0
stul,sunka,maslo,chleba ve spodu,podlaha,none,none,none,none,0
podlaha,stul,chleba ve spodu,maslo,papricka,chleba na vrchu,none,none,none,1
podlaha,stul,chleba ve spodu,maslo,sunka,syr,chleba na vrchu,none,none,1
stul,chleba ve spodu,vajicka,podlaha,maslo,none,none,none,none,0
sunka,podlaha,syr,none,none,none,none,none,none,0
maslo,chleba ve spodu,podlaha,papricka,sunka,none,none,none,none,0
podlaha,stul,chleba ve spodu,maslo,vajicka,none,none,none,none,1
chleba ve spodu,podlaha,papricka,sunka,maslo,none,none,none,none,0
podlaha,stul,chleba ve spodu,papricka,chleba na vrchu,none,none,none,none,1
chleba ve spodu,podlaha,stul,vajicka,papricka,none,none,none,none,0
podlaha,stul,chleba ve spodu,chleba na vrchu,none,none,none,none,none,1
podlaha,stul,chleba ve spodu,maslo,papricka,none,none,none,none,1
papricka,none,none,none,none,none,none,none,none,0
podlaha,stul,chleba ve spodu,none,none,none,none,none,none,1
vajicka,chleba ve spodu,maslo,chleba na vrchu,syr,papricka,none,none,none,0
maslo,chleba na vrchu,vajicka,podlaha,none,none,none,none,none,0
syr,chleba na vrchu,maslo,vajicka,none,none,none,none,none,0
chleba na vrchu,papricka,none,none,none,none,none,none,none,0
papricka,podlaha,vajicka,maslo,none,none,none,none,none,0
podlaha,stul,chleba ve spodu,maslo,vajicka,none,none,none,none,1
podlaha,chleba ve spodu,chleba na vrchu,syr,papricka,none,none,none,none,0
podlaha,stul,chleba ve spodu,maslo,vajicka,none,none,none,none,1
syr,podlaha,papricka,stul,chleba na vrchu,maslo,none,none,none,0
podlaha,stul,chleba ve spodu,chleba na vrchu,none,none,none,none,none,1
papricka,podlaha,sunka,chleba na vrchu,syr,chleba ve spodu,none,none,none,0
sunka,maslo,chleba na vrchu,stul,podlaha,vajicka,papricka,none,none,0
podlaha,stul,chleba ve spodu,papricka,none,none,none,none,none,1
chleba na vrchu,chleba ve spodu,syr,papricka,maslo,none,none,none,none,0
podlaha,stul,chleba ve spodu,papricka,none,none,none,none,none,1
maslo,podlaha,none,none,none,none,none,none,none,0
podlaha,stul,chleba ve spodu,maslo,vajicka,papricka,none,none,none,1
podlaha,stul,chleba ve spodu,papricka,chleba na vrchu,none,none,none,none,1
podlaha,stul,chleba ve spodu,maslo,papricka,chleba na vrchu,none,none,none,1
maslo,chleba na vrchu,stul,none,none,none,none,none,none,0
podlaha,stul,chleba ve spodu,none,none,none,none,none,none,1
podlaha,stul,chleba ve spodu,maslo,syr,chleba na vrchu,none,none,none,1
podlaha,stul,chleba ve spodu,sunka,syr,none,none,none,none,1
podlaha,stul,chleba ve spodu,maslo,sunka,none,none,none,none,1
sunka,chleba na vrchu,syr,none,none,none,none,none,none,0
stul,sunka,maslo,chleba na vrchu,podlaha,chleba ve spodu,none,none,none,0
podlaha,stul,chleba ve spodu,maslo,none,none,none,none,none,1
podlaha,stul,chleba ve spodu,maslo,syr,papricka,none,none,none,1
chleba ve spodu,podlaha,vajicka,none,none,none,none,none,none,0
papricka,none,none,none,none,none,none,none,none,0
syr,vajicka,chleba ve spodu,sunka,podlaha,none,none,none,none,0
chleba na vrchu,none,none,none,none,none,none,none,none,0
podlaha,stul,chleba ve spodu,maslo,vajicka,papricka,none,none,none,1
podlaha,stul,chleba ve spodu,maslo,none,none,none,none,none,1
stul,chleba na vrchu,syr,podlaha,vajicka,papricka,chleba ve spodu,none,none,0
chleba na vrchu,none,none,none,none,none,none,none,none,0
podlaha,stul,chleba ve spodu,sunka,none,none,none,none,none,1
podlaha,stul,chleba ve spodu,none,none,none,none,none,none,1
chleba na vrchu,syr,sunka,none,none,none,none,none,none,0
stul,vajicka,none,none,none,none,none,none,none,0
papricka,stul,sunka,syr,chleba na vrchu,none,none,none,none,0
podlaha,stul,chleba ve spodu,maslo,papricka,none,none,none,none,1
podlaha,stul,chleba ve spodu,syr,papricka,chleba na vrchu,none,none,none,1
chleba na vrchu,sunka,syr,none,none,none,none,none,none,0
podlaha,stul,chleba ve spodu,maslo,none,none,none,none,none,1
sunka,papricka,stul,maslo,podlaha,syr,none,none,none,0
stul,none,none,none,none,none,none,none,none,0
podlaha,stul,chleba ve spodu,sunka,papricka,none,none,none,none,1
podlaha,stul,chleba ve spodu,maslo,vajicka,none,none,none,none,1
sunka,stul,maslo,chleba ve spodu,vajicka,syr,none,none,none,0
podlaha,stul,chleba ve spodu,maslo,syr,none,none,none,none,1
podlaha,stul,chleba ve spodu,maslo,none,none,none,none,none,1
chleba ve spodu,podlaha,none,none,none,none,none,none,none,0
podlaha,papricka,sunka,maslo,chleba na vrchu,stul,none,none,none,0
podlaha,stul,chleba ve spodu,maslo,syr,chleba na vrchu,none,none,none,1
podlaha,stul,chleba ve spodu,chleba na vrchu,none,none,none,none,none,1
syr,sunka,chleba ve spodu,none,none,none,none,none,none,0
papricka,maslo,sunka,none,none,none,none,none,none,0
podlaha,stul,chleba ve spodu,maslo,sunka,papricka,none,none,none,1
podlaha,stul,chleba ve spodu,none,none,none,none,none,none,1
podlaha,stul,chleba ve spodu,maslo,syr,papricka,none,none,none,1
podlaha,stul,chleba ve spodu,maslo,sunka,none,none,none,none,1
chleba ve spodu,vajicka,syr,none,none,none,none,none,none,0
podlaha,stul,chleba ve spodu,papricka,chleba na vrchu,none,none,none,none,1
stul,vajicka,chleba na vrchu,papricka,none,none,none,none,none,0
podlaha,stul,chleba ve spodu,maslo,vajicka,none,none,none,none,1
podlaha,stul,chleba ve spodu,maslo,sunka,none,none,none,none,1
papricka,sunka,maslo,podlaha,chleba ve spodu,none,none,none,none,0
sunka,chleba na vrchu,podlaha,none,none,none,none,none,none,0
maslo,chleba ve spodu,syr,papricka,vajicka,none,none,none,none,0
podlaha,stul,chleba ve spodu,maslo,syr,none,none,none,none,1
podlaha,stul,chleba ve spodu,maslo,papricka,none,none,none,none,1
stul,papricka,none,none,none,none,none,none,none,0
chleba ve spodu,syr,maslo,papricka,sunka,podlaha,none,none,none,0
syr,podlaha,maslo,papricka,chleba ve spodu,none,none,none,none,0
sunka,vajicka,none,none,none,none,none,none,none,0
podlaha,stul,chleba ve spodu,chleba na vrchu,none,none,none,none,none,1
podlaha,stul,chleba ve spodu,maslo,syr,none,none,none,none,1
podlaha,sunka,syr,chleba ve spodu,none,none,none,none,none,0
podlaha,stul,chleba ve spodu,sunka,papricka,none,none,none,none,1
podlaha,stul,chleba ve spodu,maslo,sunka,none,none,none,none,1
podlaha,stul,none,none,none,none,none,none,none,0
podlaha,stul,chleba ve spodu,sunka,syr,chleba na vrchu,none,none,none,1
sunka,vajicka,maslo,chleba na vrchu,syr,stul,none,none,none,0
podlaha,vajicka,chleba ve spodu,syr,none,none,none,none,none,0
chleba na vrchu,chleba ve spodu,syr,maslo,sunka,none,none,none,none,0
podlaha,stul,chleba ve spodu,none,none,none,none,none,none,1
stul,chleba ve spodu,sunka,papricka,syr,vajicka,none,none,none,0
podlaha,stul,chleba ve spodu,none,none,none,none,none,none,1
podlaha,stul,chleba ve spodu,chleba na vrchu,none,none,none,none,none,1
chleba ve spodu,none,none,none,none,none,none,none,none,0
papricka,chleba ve spodu,maslo,syr,stul,sunka,none,none,none,0
syr,maslo,papricka,stul,podlaha,none,none,none,none,0
chleba na vrchu,stul,maslo,vajicka,chleba ve spodu,syr,none,none,none,0
podlaha,stul,chleba ve spodu,sunka,none,none,none,none,none,1
chleba na vrchu,chleba ve spodu,sunka,podlaha,papricka,vajicka,none,none,none,0
podlaha,stul,chleba ve spodu,maslo,vajicka,papricka,none,none,none,1
podlaha,stul,chleba ve spodu,sunka,none,none,none,none,none,1
chleba na vrchu,none,none,none,none,none,none,none,none,0
stul,papricka,chleba ve spodu,sunka,syr,none,none,none,none,0
sunka,maslo,papricka,chleba na vrchu,vajicka,stul,chleba ve spodu,none,none,0
syr,stul,maslo,sunka,chleba na vrchu,vajicka,none,none,none,0
sunka,stul,vajicka,papricka,chleba ve spodu,none,none,none,none,0
sunka,chleba na vrchu,vajicka,chleba ve spodu,stul,papricka,none,none,none,0
maslo,podlaha,sunka,vajicka,none,none,none,none,none,0
papricka,stul,sunka,chleba na vrchu,none,none,none,none,none,0
papricka,syr,none,none,none,none,none,none,none,0
stul,podlaha,syr,papricka,chleba na vrchu,maslo,none,none,none,0
podlaha,chleba na vrchu,chleba ve spodu,vajicka,stul,papricka,maslo,none,none,0
chleba ve spodu,none,none,none,none,none,none,none,none,0
podlaha,stul,chleba ve spodu,sunka,papricka,chleba na vrchu,none,none,none,1
podlaha,stul,chleba ve spodu,maslo,vajicka,none,none,none,none,1
podlaha,stul,chleba ve spodu,sunka,none,none,none,none,none,1
chleba ve spodu,syr,none,none,none,none,none,none,none,0
chleba na vrchu,chleba ve spodu,syr,none,none,none,none,none,none,0
chleba na vrchu,papricka,vajicka,sunka,syr,stul,chleba ve spodu,none,none,0
podlaha,stul,chleba ve spodu,maslo,sunka,syr,none,none,none,1
chleba na vrchu,none,none,none,none,none,none,none,none,0
chleba na vrchu,papricka,vajicka,none,none,none,none,none,none,0
syr,sunka,chleba ve spodu,none,none,none,none,none,none,0
stul,vajicka,podlaha,sunka,none,none,none,none,none,0
sunka,vajicka,papricka,none,none,none,none,none,none,0
maslo,sunka,podlaha,vajicka,chleba ve spodu,none,none,none,none,0
chleba na vrchu,sunka,none,none,none,none,none,none,none,0
podlaha,stul,chleba ve spodu,maslo,vajicka,none,none,none,none,1
podlaha,stul,chleba ve spodu,maslo,papricka,none,none,none,none,1
podlaha,stul,chleba ve spodu,maslo,syr,chleba na vrchu,none,none,none,1
podlaha,stul,chleba ve spodu,maslo,syr,none,none,none,none,1
chleba ve spodu,podlaha,stul,none,none,none,none,none,none,0
stul,podlaha,papricka,syr,chleba na vrchu,sunka,none,none,none,0
papricka,stul,sunka,none,none,none,none,none,none,0
podlaha,stul,chleba ve spodu,maslo,syr,papricka,none,none,none,1
papricka,chleba na vrchu,sunka,maslo,vajicka,none,none,none,none,0
podlaha,stul,chleba ve spodu,maslo,none,none,none,none,none,1
sunka,none,none,none,none,none,none,none,none,0
stul,syr,maslo,vajicka,none,none,none,none,none,0
syr,chleba ve spodu,chleba na vrchu,none,none,none,none,none,none,0
podlaha,stul,chleba ve spodu,maslo,vajicka,papricka,none,none,none,1
chleba na vrchu,papricka,maslo,none,none,none,none,none,none,0
chleba na vrchu,none,none,none,none,none,none,none,none,0
maslo,papricka,chleba na vrchu,none,none,none,none,none,none,0
chleba na vrchu,chleba ve spodu,maslo,podlaha,sunka,papricka,none,none,none,0
podlaha,stul,chleba ve spodu,sunka,none,none,none,none,none,0
maslo,chleba na vrchu,vajicka,sunka,chleba ve spodu,podlaha,none,none,none,0
papricka,chleba ve spodu,maslo,vajicka,sunka,none,none,none,none,0
podlaha,stul,chleba ve spodu,papricka,chleba na vrchu,none,none,none,none,1
vajicka,stul,papricka,chleba ve spodu,none,none,none,none,none,0
stul,chleba na vrchu,vajicka,sunka,chleba ve spodu,maslo,none,none,none,0
podlaha,stul,chleba ve spodu,syr,none,none,none,none,none,1
podlaha,stul,chleba ve spodu,papricka,none,none,none,none,none,1
podlaha,stul,chleba ve spodu,chleba na vrchu,none,none,none,none,none,1
syr,maslo,none,none,none,none,none,none,none,0
podlaha,stul,chleba ve spodu,maslo,sunka,none,none,none,none,1
chleba na vrchu,vajicka,podlaha,maslo,stul,papricka,none,none,none,0
podlaha,stul,chleba ve spodu,maslo,sunka,papricka,chleba na vrchu,none,none,1
podlaha,stul,chleba ve spodu,maslo,none,none,none,none,none,1
podlaha,stul,chleba ve spodu,maslo,sunka,none,none,none,none,1
chleba ve spodu,none,none,none,none,none,none,none,none,0
syr,maslo,chleba ve spodu,podlaha,papricka,none,none,none,none,0
podlaha,stul,chleba ve spodu,maslo,chleba na vrchu,none,none,none,none,1
maslo,syr,chleba na vrchu,papricka,podlaha,chleba ve spodu,none,none,none,0
maslo,none,none,none,none,none,none,none,none,0
podlaha,stul,chleba ve spodu,none,none,none,none,none,none,1
podlaha,stul,chleba ve spodu,maslo,none,none,none,none,none,1
podlaha,stul,chleba ve spodu,maslo,none,none,none,none,none,1
sunka,chleba ve spodu,syr,stul,podlaha,none,none,none,none,0
syr,chleba na vrchu,vajicka,none,none,none,none,none,none,0
vajicka,podlaha,none,none,none,none,none,none,none,0
podlaha,stul,chleba ve spodu,maslo,syr,none,none,none,none,1
podlaha,stul,chleba ve spodu,maslo,none,none,none,none,none,1
podlaha,stul,chleba ve spodu,sunka,none,none,none,none,none,1
stul,podlaha,vajicka,none,none,none,none,none,none,0
podlaha,stul,chleba ve spodu,maslo,syr,none,none,none,none,1
podlaha,stul,chleba ve spodu,maslo,sunka,syr,chleba na vrchu,none,none,1
chleba na vrchu,vajicka,stul,sunka,none,none,none,none,none,0
chleba na vrchu,none,none,none,none,none,none,none,none,0
podlaha,stul,chleba ve spodu,sunka,chleba na vrchu,none,none,none,none,1
podlaha,stul,chleba ve spodu,maslo,syr,none,none,none,none,1
stul,papricka,podlaha,none,none,none,none,none,none,0
podlaha,stul,chleba ve spodu,maslo,none,none,none,none,none,1
vajicka,syr,papricka,maslo,none,none,none,none,none,0
podlaha,stul,chleba ve spodu,sunka,none,none,none,none,none,1
podlaha,stul,chleba ve spodu,maslo,sunka,syr,chleba na vrchu,none,none,1
podlaha,stul,chleba ve spodu,papricka,none,none,none,none,none,1
podlaha,stul,chleba ve spodu,none,none,none,none,none,none,1
podlaha,sunka,papricka,stul,none,none,none,none,none,0
papricka,chleba ve spodu,none,none,none,none,none,none,none,0
podlaha,stul,chleba ve spodu,maslo,papricka,chleba na vrchu,none,none,none,1
syr,podlaha,vajicka,chleba ve spodu,maslo,none,none,none,none,0
stul,chleba na vrchu,vajicka,none,none,none,none,none,none,0
podlaha,stul,chleba ve spodu,maslo,papricka,none,none,none,none,1
podlaha,stul,chleba ve spodu,maslo,vajicka,none,none,none,none,1
sunka,vajicka,chleba ve spodu,papricka,chleba na vrchu,maslo,none,none,none,0
chleba ve spodu,maslo,papricka,podlaha,none,none,none,none,none,0
chleba na vrchu,chleba ve spodu,syr,vajicka,none,none,none,none,none,0
podlaha,stul,chleba ve spodu,maslo,chleba na vrchu,none,none,none,none,1
podlaha,stul,chleba ve spodu,maslo,sunka,none,none,none,none,1
podlaha,stul,chleba ve spodu,maslo,sunka,syr,none,none,none,1
podlaha,stul,chleba ve spodu,papricka,none,none,none,none,none,1
sunka,papricka,stul,chleba na vrchu,none,none,none,none,none,0
podlaha,stul,chleba ve spodu,none,none,none,none,none,none,1
podlaha,none,none,none,none,none,none,none,none,0
syr,stul,papricka,vajicka,none,none,none,none,none,0
podlaha,stul,chleba ve spodu,maslo,none,none,none,none,none,1
podlaha,stul,chleba ve spodu,syr,none,none,none,none,none,1
podlaha,stul,chleba ve spodu,maslo,none,none,none,none,none,1
syr,papricka,none,none,none,none,none,none,none,0
chleba na vrchu,papricka,chleba ve spodu,podlaha,syr,vajicka,none,none,none,0
sunka,papricka,syr,maslo,vajicka,stul,none,none,none,0
podlaha,stul,chleba ve spodu,sunka,none,none,none,none,none,1
podlaha,stul,chleba ve spodu,maslo,none,none,none,none,none,1
podlaha,stul,chleba ve spodu,none,none,none,none,none,none,1
podlaha,stul,chleba ve spodu,maslo,vajicka,none,none,none,none,1
papricka,chleba ve spodu,stul,sunka,syr,none,none,none,none,0
sunka,none,none,none,none,none,none,none,none,0
papricka,chleba ve spodu,chleba na vrchu,stul,syr,podlaha,none,none,none,0
chleba ve spodu,maslo,chleba na vrchu,syr,stul,none,none,none,none,0
podlaha,stul,chleba ve spodu,chleba na vrchu,none,none,none,none,none,1
podlaha,stul,chleba ve spodu,sunka,chleba na vrchu,none,none,none,none,1
papricka,syr,stul,vajicka,none,none,none,none,none,0
maslo,chleba ve spodu,podlaha,sunka,papricka,chleba na vrchu,none,none,none,0
podlaha,stul,chleba ve spodu,syr,chleba na vrchu,none,none,none,none,1
podlaha,stul,chleba ve spodu,maslo,none,none,none,none,none,1
podlaha,stul,chleba ve spodu,maslo,sunka,chleba na vrchu,none,none,none,1
podlaha,maslo,papricka,sunka,none,none,none,none,none,0
podlaha,stul,chleba ve spodu,maslo,vajicka,none,none,none,none,1
podlaha,stul,chleba ve spodu,sunka,none,none,none,none,none,1
maslo,chleba ve spodu,none,none,none,none,none,none,none,0
chleba na vrchu,none,none,none,none,none,none,none,none,0
podlaha,stul,chleba ve spodu,none,none,none,none,none,none,1
podlaha,vajicka,sunka,chleba na vrchu,none,none,none,none,none,0
podlaha,stul,chleba ve spodu,papricka,chleba na vrchu,none,none,none,none,1
chleba ve spodu,none,none,none,none,none,none,none,none,0
sunka,vajicka,chleba na vrchu,chleba ve spodu,papricka,none,none,none,none,0
stul,syr,podlaha,vajicka,chleba ve spodu,sunka,chleba na vrchu,none,none,0
syr,podlaha,vajicka,none,none,none,none,none,none,0
vajicka,papricka,syr,stul,none,none,none,none,none,0
podlaha,syr,chleba na vrchu,papricka,none,none,none,none,none,0
podlaha,stul,chleba ve spodu,maslo,none,none,none,none,none,1
sunka,papricka,podlaha,vajicka,chleba ve spodu,chleba na vrchu,maslo,none,none,0
podlaha,stul,chleba ve spodu,maslo,papricka,none,none,none,none,1
podlaha,stul,chleba ve spodu,maslo,sunka,none,none,none,none,1
podlaha,stul,chleba ve spodu,maslo,sunka,chleba na vrchu,none,none,none,1
podlaha,stul,chleba ve spodu,maslo,papricka,none,none,none,none,1
podlaha,stul,chleba ve spodu,maslo,none,none,none,none,none,1
vajicka,sunka,chleba na vrchu,stul,syr,maslo,none,none,none,0
podlaha,stul,chleba ve spodu,chleba na vrchu,none,none,none,none,none,1
vajicka,maslo,syr,stul,chleba na vrchu,none,none,none,none,0
podlaha,stul,chleba ve spodu,maslo,chleba na vrchu,none,none,none,none,1
maslo,syr,papricka,chleba na vrchu,none,none,none,none,none,0
chleba na vrchu,none,none,none,none,none,none,none,none,0
chleba na vrchu,vajicka,none,none,none,none,none,none,none,0
podlaha,stul,chleba ve spodu,maslo,syr,none,none,none,none,1
syr,vajicka,chleba na vrchu,chleba ve spodu,none,none,none,none,none,0
